DateTime,Junction,ID,Vehicles
9/28/2017 9:00,1,20170928091,13.36666667
9/28/2017 10:00,1,20170928101,13.36666667
9/28/2017 11:00,1,20170928111,13.36666667
9/28/2017 12:00,1,20170928121,21.14814815
9/28/2017 13:00,1,20170928131,21.14814815
9/28/2017 14:00,1,20170928141,21.14814815
9/28/2017 15:00,1,20170928151,21.14814815
9/28/2017 16:00,1,20170928161,21.14814815
9/28/2017 17:00,1,20170928171,21.14814815
9/28/2017 18:00,1,20170928181,21.14814815
9/28/2017 19:00,1,20170928191,21.14814815
9/28/2017 20:00,1,20170928201,21.14814815
9/28/2017 21:00,1,20170928211,21.14814815
9/28/2017 22:00,1,20170928221,21.14814815
9/28/2017 23:00,1,20170928231,21.14814815
9/29/2017 0:00,1,20170929001,13.36666667
9/29/2017 1:00,1,20170929011,16.95454545
9/29/2017 2:00,1,20170929021,16.95454545
9/29/2017 3:00,1,20170929031,16.95454545
9/29/2017 4:00,1,20170929041,8.066666667
9/29/2017 5:00,1,20170929051,8.066666667
9/29/2017 6:00,1,20170929061,8.066666667
9/29/2017 7:00,1,20170929071,8.066666667
9/29/2017 8:00,1,20170929081,8.066666667
9/29/2017 9:00,1,20170929091,16.95454545
9/29/2017 10:00,1,20170929101,16.95454545
9/29/2017 11:00,1,20170929111,16.95454545
9/29/2017 12:00,1,20170929121,23.1
9/29/2017 13:00,1,20170929131,23.1
9/29/2017 14:00,1,20170929141,23.1
9/29/2017 15:00,1,20170929151,23.1
9/29/2017 16:00,1,20170929161,23.1
9/29/2017 17:00,1,20170929171,23.1
9/29/2017 18:00,1,20170929181,23.1
9/29/2017 19:00,1,20170929191,23.1
9/29/2017 20:00,1,20170929201,23.1
9/29/2017 21:00,1,20170929211,23.1
9/29/2017 22:00,1,20170929221,23.1
9/29/2017 23:00,1,20170929231,23.1
9/30/2017 0:00,1,20170930001,16.95454545
9/30/2017 1:00,1,20170930011,13.41666667
9/30/2017 2:00,1,20170930021,13.41666667
9/30/2017 3:00,1,20170930031,13.41666667
9/30/2017 4:00,1,20170930041,7.947368421
9/30/2017 5:00,1,20170930051,7.947368421
9/30/2017 6:00,1,20170930061,7.947368421
9/30/2017 7:00,1,20170930071,7.947368421
9/30/2017 8:00,1,20170930081,7.947368421
9/30/2017 9:00,1,20170930091,13.41666667
9/30/2017 10:00,1,20170930101,13.41666667
9/30/2017 11:00,1,20170930111,13.41666667
9/30/2017 12:00,1,20170930121,21.12244898
9/30/2017 13:00,1,20170930131,21.12244898
9/30/2017 14:00,1,20170930141,21.12244898
9/30/2017 15:00,1,20170930151,21.12244898
9/30/2017 16:00,1,20170930161,21.12244898
9/30/2017 17:00,1,20170930171,21.12244898
9/30/2017 18:00,1,20170930181,21.12244898
9/30/2017 19:00,1,20170930191,21.12244898
9/30/2017 20:00,1,20170930201,21.12244898
9/30/2017 21:00,1,20170930211,21.12244898
9/30/2017 22:00,1,20170930221,21.12244898
9/30/2017 23:00,1,20170930231,21.12244898
10/1/2017 0:00,1,20171001001,13.41666667
10/1/2017 1:00,1,20171001011,18.88888889
10/1/2017 2:00,1,20171001021,18.88888889
10/1/2017 3:00,1,20171001031,18.88888889
10/1/2017 4:00,1,20171001041,8.1
10/1/2017 5:00,1,20171001051,8.1
10/1/2017 6:00,1,20171001061,8.1
10/1/2017 7:00,1,20171001071,8.1
10/1/2017 8:00,1,20171001081,8.1
10/1/2017 9:00,1,20171001091,18.88888889
10/1/2017 10:00,1,20171001101,18.88888889
10/1/2017 11:00,1,20171001111,18.88888889
10/1/2017 12:00,1,20171001121,27.04
10/1/2017 13:00,1,20171001131,27.04
10/1/2017 14:00,1,20171001141,27.04
10/1/2017 15:00,1,20171001151,27.04
10/1/2017 16:00,1,20171001161,27.04
10/1/2017 17:00,1,20171001171,27.04
10/1/2017 18:00,1,20171001181,27.04
10/1/2017 19:00,1,20171001191,27.04
10/1/2017 20:00,1,20171001201,27.04
10/1/2017 21:00,1,20171001211,27.04
10/1/2017 22:00,1,20171001221,27.04
10/1/2017 23:00,1,20171001231,27.04
10/2/2017 0:00,1,20171002001,18.88888889
10/2/2017 1:00,1,20171002011,13.52
10/2/2017 2:00,1,20171002021,13.52
10/2/2017 3:00,1,20171002031,13.52
10/2/2017 4:00,1,20171002041,6.733333333
10/2/2017 5:00,1,20171002051,6.733333333
10/2/2017 6:00,1,20171002061,6.733333333
10/2/2017 7:00,1,20171002071,6.733333333
10/2/2017 8:00,1,20171002081,6.733333333
10/2/2017 9:00,1,20171002091,13.52
10/2/2017 10:00,1,20171002101,13.52
10/2/2017 11:00,1,20171002111,13.52
10/2/2017 12:00,1,20171002121,19.6097561
10/2/2017 13:00,1,20171002131,19.6097561
10/2/2017 14:00,1,20171002141,19.6097561
10/2/2017 15:00,1,20171002151,19.6097561
10/2/2017 16:00,1,20171002161,19.6097561
10/2/2017 17:00,1,20171002171,19.6097561
10/2/2017 18:00,1,20171002181,19.6097561
10/2/2017 19:00,1,20171002191,19.6097561
10/2/2017 20:00,1,20171002201,19.6097561
10/2/2017 21:00,1,20171002211,19.6097561
10/2/2017 22:00,1,20171002221,19.6097561
10/2/2017 23:00,1,20171002231,19.6097561
10/3/2017 0:00,1,20171003001,13.52
10/3/2017 1:00,1,20171003011,15.88888889
10/3/2017 2:00,1,20171003021,15.88888889
10/3/2017 3:00,1,20171003031,15.88888889
10/3/2017 4:00,1,20171003041,7.933333333
10/3/2017 5:00,1,20171003051,7.933333333
10/3/2017 6:00,1,20171003061,7.933333333
10/3/2017 7:00,1,20171003071,7.933333333
10/3/2017 8:00,1,20171003081,7.933333333
10/3/2017 9:00,1,20171003091,15.88888889
10/3/2017 10:00,1,20171003101,15.88888889
10/3/2017 11:00,1,20171003111,15.88888889
10/3/2017 12:00,1,20171003121,20
10/3/2017 13:00,1,20171003131,20
10/3/2017 14:00,1,20171003141,20
10/3/2017 15:00,1,20171003151,20
10/3/2017 16:00,1,20171003161,20
10/3/2017 17:00,1,20171003171,20
10/3/2017 18:00,1,20171003181,20
10/3/2017 19:00,1,20171003191,20
10/3/2017 20:00,1,20171003201,20
10/3/2017 21:00,1,20171003211,20
10/3/2017 22:00,1,20171003221,20
10/3/2017 23:00,1,20171003231,20
10/4/2017 0:00,1,20171004001,15.88888889
10/4/2017 1:00,1,20171004011,10.86956522
10/4/2017 2:00,1,20171004021,10.86956522
10/4/2017 3:00,1,20171004031,10.86956522
10/4/2017 4:00,1,20171004041,6.1875
10/4/2017 5:00,1,20171004051,6.1875
10/4/2017 6:00,1,20171004061,6.1875
10/4/2017 7:00,1,20171004071,6.1875
10/4/2017 8:00,1,20171004081,3.25
10/4/2017 9:00,1,20171004091,6.857142857
10/4/2017 10:00,1,20171004101,6.857142857
10/4/2017 11:00,1,20171004111,6.857142857
10/4/2017 12:00,1,20171004121,8.352941176
10/4/2017 13:00,1,20171004131,8.352941176
10/4/2017 14:00,1,20171004141,8.352941176
10/4/2017 15:00,1,20171004151,8.352941176
10/4/2017 16:00,1,20171004161,8.352941176
10/4/2017 17:00,1,20171004171,8.352941176
10/4/2017 18:00,1,20171004181,8.352941176
10/4/2017 19:00,1,20171004191,8.352941176
10/4/2017 20:00,1,20171004201,8.352941176
10/4/2017 21:00,1,20171004211,8.352941176
10/4/2017 22:00,1,20171004221,8.352941176
10/4/2017 23:00,1,20171004231,8.352941176
10/5/2017 0:00,1,20171005001,6.857142857
10/5/2017 1:00,1,20171005011,7.2
10/5/2017 2:00,1,20171005021,7.2
10/5/2017 3:00,1,20171005031,7.2
10/5/2017 4:00,1,20171005041,3.636363636
10/5/2017 5:00,1,20171005051,3.636363636
10/5/2017 6:00,1,20171005061,3.636363636
10/5/2017 7:00,1,20171005071,3.636363636
10/5/2017 8:00,1,20171005081,3.636363636
10/5/2017 9:00,1,20171005091,7.2
10/5/2017 10:00,1,20171005101,7.2
10/5/2017 11:00,1,20171005111,7.2
10/5/2017 12:00,1,20171005121,8.034482759
10/5/2017 13:00,1,20171005131,8.034482759
10/5/2017 14:00,1,20171005141,8.034482759
10/5/2017 15:00,1,20171005151,8.034482759
10/5/2017 16:00,1,20171005161,8.034482759
10/5/2017 17:00,1,20171005171,8.034482759
10/5/2017 18:00,1,20171005181,8.034482759
10/5/2017 19:00,1,20171005191,8.034482759
10/5/2017 20:00,1,20171005201,8.034482759
10/5/2017 21:00,1,20171005211,8.034482759
10/5/2017 22:00,1,20171005221,8.034482759
10/5/2017 23:00,1,20171005231,8.034482759
10/6/2017 0:00,1,20171006001,7.2
10/6/2017 1:00,1,20171006011,6.8
10/6/2017 2:00,1,20171006021,6.8
10/6/2017 3:00,1,20171006031,6.8
10/6/2017 4:00,1,20171006041,3.5
10/6/2017 5:00,1,20171006051,3.5
10/6/2017 6:00,1,20171006061,3.5
10/6/2017 7:00,1,20171006071,3.5
10/6/2017 8:00,1,20171006081,3.5
10/6/2017 9:00,1,20171006091,6.8
10/6/2017 10:00,1,20171006101,6.8
10/6/2017 11:00,1,20171006111,6.8
10/6/2017 12:00,1,20171006121,9.666666667
10/6/2017 13:00,1,20171006131,9.666666667
10/6/2017 14:00,1,20171006141,9.666666667
10/6/2017 15:00,1,20171006151,9.666666667
10/6/2017 16:00,1,20171006161,9.666666667
10/6/2017 17:00,1,20171006171,9.666666667
10/6/2017 18:00,1,20171006181,9.666666667
10/6/2017 19:00,1,20171006191,9.666666667
10/6/2017 20:00,1,20171006201,9.666666667
10/6/2017 21:00,1,20171006211,9.666666667
10/6/2017 22:00,1,20171006221,9.666666667
10/6/2017 23:00,1,20171006231,9.666666667
10/7/2017 0:00,1,20171007001,6.8
10/7/2017 1:00,1,20171007011,6.2
10/7/2017 2:00,1,20171007021,6.2
10/7/2017 3:00,1,20171007031,6.2
10/7/2017 4:00,1,20171007041,5
10/7/2017 5:00,1,20171007051,5
10/7/2017 6:00,1,20171007061,5
10/7/2017 7:00,1,20171007071,5
10/7/2017 8:00,1,20171007081,5
10/7/2017 9:00,1,20171007091,6.2
10/7/2017 10:00,1,20171007101,6.2
10/7/2017 11:00,1,20171007111,6.2
10/7/2017 12:00,1,20171007121,6.666666667
10/7/2017 13:00,1,20171007131,6.666666667
10/7/2017 14:00,1,20171007141,6.666666667
10/7/2017 15:00,1,20171007151,6.666666667
10/7/2017 16:00,1,20171007161,6.666666667
10/7/2017 17:00,1,20171007171,6.666666667
10/7/2017 18:00,1,20171007181,6.666666667
10/7/2017 19:00,1,20171007191,6.666666667
10/7/2017 20:00,1,20171007201,6.666666667
10/7/2017 21:00,1,20171007211,6.666666667
10/7/2017 22:00,1,20171007221,6.666666667
10/7/2017 23:00,1,20171007231,6.666666667
10/8/2017 0:00,1,20171008001,6.2
10/8/2017 1:00,1,20171008011,6.833333333
10/8/2017 2:00,1,20171008021,6.833333333
10/8/2017 3:00,1,20171008031,6.833333333
10/8/2017 4:00,1,20171008041,4.571428571
10/8/2017 5:00,1,20171008051,4.571428571
10/8/2017 6:00,1,20171008061,4.571428571
10/8/2017 7:00,1,20171008071,4.571428571
10/8/2017 8:00,1,20171008081,4.571428571
10/8/2017 9:00,1,20171008091,6.833333333
10/8/2017 10:00,1,20171008101,6.833333333
10/8/2017 11:00,1,20171008111,6.833333333
10/8/2017 12:00,1,20171008121,9.4
10/8/2017 13:00,1,20171008131,9.4
10/8/2017 14:00,1,20171008141,9.4
10/8/2017 15:00,1,20171008151,9.4
10/8/2017 16:00,1,20171008161,9.4
10/8/2017 17:00,1,20171008171,9.4
10/8/2017 18:00,1,20171008181,9.4
10/8/2017 19:00,1,20171008191,9.4
10/8/2017 20:00,1,20171008201,9.4
10/8/2017 21:00,1,20171008211,9.4
10/8/2017 22:00,1,20171008221,9.4
10/8/2017 23:00,1,20171008231,9.4
10/9/2017 0:00,1,20171009001,6.833333333
10/9/2017 1:00,1,20171009011,5.5
10/9/2017 2:00,1,20171009021,5.5
10/9/2017 3:00,1,20171009031,5.5
10/9/2017 4:00,1,20171009041,5.2
10/9/2017 5:00,1,20171009051,5.2
10/9/2017 6:00,1,20171009061,5.2
10/9/2017 7:00,1,20171009071,5.2
10/9/2017 8:00,1,20171009081,5.2
10/9/2017 9:00,1,20171009091,5.5
10/9/2017 10:00,1,20171009101,5.5
10/9/2017 11:00,1,20171009111,5.5
10/9/2017 12:00,1,20171009121,9.5
10/9/2017 13:00,1,20171009131,9.5
10/9/2017 14:00,1,20171009141,9.5
10/9/2017 15:00,1,20171009151,9.5
10/9/2017 16:00,1,20171009161,9.5
10/9/2017 17:00,1,20171009171,9.5
10/9/2017 18:00,1,20171009181,9.5
10/9/2017 19:00,1,20171009191,9.5
10/9/2017 20:00,1,20171009201,9.5
10/9/2017 21:00,1,20171009211,9.5
10/9/2017 22:00,1,20171009221,9.5
10/9/2017 23:00,1,20171009231,9.5
10/10/2017 0:00,1,20171010001,5.5
10/10/2017 1:00,1,20171010011,4.375
10/10/2017 2:00,1,20171010021,4.375
10/10/2017 3:00,1,20171010031,4.375
10/10/2017 4:00,1,20171010041,3.5
10/10/2017 5:00,1,20171010051,3.5
10/10/2017 6:00,1,20171010061,3.5
10/10/2017 7:00,1,20171010071,3.5
10/10/2017 8:00,1,20171010081,3.5
10/10/2017 9:00,1,20171010091,4.375
10/10/2017 10:00,1,20171010101,4.375
10/10/2017 11:00,1,20171010111,4.375
10/10/2017 12:00,1,20171010121,7.5625
10/10/2017 13:00,1,20171010131,7.5625
10/10/2017 14:00,1,20171010141,7.5625
10/10/2017 15:00,1,20171010151,7.5625
10/10/2017 16:00,1,20171010161,7.5625
10/10/2017 17:00,1,20171010171,7.5625
10/10/2017 18:00,1,20171010181,7.5625
10/10/2017 19:00,1,20171010191,7.5625
10/10/2017 20:00,1,20171010201,7.5625
10/10/2017 21:00,1,20171010211,7.5625
10/10/2017 22:00,1,20171010221,7.5625
10/10/2017 23:00,1,20171010231,7.5625
10/11/2017 0:00,1,20171011001,4.375
10/11/2017 1:00,1,20171011011,5.625
10/11/2017 2:00,1,20171011021,5.625
10/11/2017 3:00,1,20171011031,5.625
10/11/2017 4:00,1,20171011041,4.444444444
10/11/2017 5:00,1,20171011051,4.444444444
10/11/2017 6:00,1,20171011061,4.444444444
10/11/2017 7:00,1,20171011071,4.444444444
10/11/2017 8:00,1,20171011081,4.444444444
10/11/2017 9:00,1,20171011091,5.625
10/11/2017 10:00,1,20171011101,5.625
10/11/2017 11:00,1,20171011111,5.625
10/11/2017 12:00,1,20171011121,8.214285714
10/11/2017 13:00,1,20171011131,8.214285714
10/11/2017 14:00,1,20171011141,8.214285714
10/11/2017 15:00,1,20171011151,8.214285714
10/11/2017 16:00,1,20171011161,8.214285714
10/11/2017 17:00,1,20171011171,8.214285714
10/11/2017 18:00,1,20171011181,8.214285714
10/11/2017 19:00,1,20171011191,8.214285714
10/11/2017 20:00,1,20171011201,8.214285714
10/11/2017 21:00,1,20171011211,8.214285714
10/11/2017 22:00,1,20171011221,8.214285714
10/11/2017 23:00,1,20171011231,8.214285714
10/12/2017 0:00,1,20171012001,5.625
10/12/2017 1:00,1,20171012011,5.454545455
10/12/2017 2:00,1,20171012021,5.454545455
10/12/2017 3:00,1,20171012031,5.454545455
10/12/2017 4:00,1,20171012041,4
10/12/2017 5:00,1,20171012051,4
10/12/2017 6:00,1,20171012061,4
10/12/2017 7:00,1,20171012071,4
10/12/2017 8:00,1,20171012081,4
10/12/2017 9:00,1,20171012091,5.454545455
10/12/2017 10:00,1,20171012101,5.454545455
10/12/2017 11:00,1,20171012111,5.454545455
10/12/2017 12:00,1,20171012121,6.952380952
10/12/2017 13:00,1,20171012131,6.952380952
10/12/2017 14:00,1,20171012141,6.952380952
10/12/2017 15:00,1,20171012151,6.952380952
10/12/2017 16:00,1,20171012161,6.952380952
10/12/2017 17:00,1,20171012171,6.952380952
10/12/2017 18:00,1,20171012181,6.952380952
10/12/2017 19:00,1,20171012191,6.952380952
10/12/2017 20:00,1,20171012201,6.952380952
10/12/2017 21:00,1,20171012211,6.952380952
10/12/2017 22:00,1,20171012221,6.952380952
10/12/2017 23:00,1,20171012231,6.952380952
10/13/2017 0:00,1,20171013001,5.454545455
10/13/2017 1:00,1,20171013011,5.846153846
10/13/2017 2:00,1,20171013021,5.846153846
10/13/2017 3:00,1,20171013031,5.846153846
10/13/2017 4:00,1,20171013041,3.714285714
10/13/2017 5:00,1,20171013051,3.714285714
10/13/2017 6:00,1,20171013061,3.714285714
10/13/2017 7:00,1,20171013071,3.714285714
10/13/2017 8:00,1,20171013081,3.714285714
10/13/2017 9:00,1,20171013091,5.846153846
10/13/2017 10:00,1,20171013101,5.846153846
10/13/2017 11:00,1,20171013111,5.846153846
10/13/2017 12:00,1,20171013121,7.615384615
10/13/2017 13:00,1,20171013131,7.615384615
10/13/2017 14:00,1,20171013141,7.615384615
10/13/2017 15:00,1,20171013151,7.615384615
10/13/2017 16:00,1,20171013161,7.615384615
10/13/2017 17:00,1,20171013171,7.615384615
10/13/2017 18:00,1,20171013181,7.615384615
10/13/2017 19:00,1,20171013191,7.615384615
10/13/2017 20:00,1,20171013201,7.615384615
10/13/2017 21:00,1,20171013211,7.615384615
10/13/2017 22:00,1,20171013221,7.615384615
10/13/2017 23:00,1,20171013231,7.615384615
10/14/2017 0:00,1,20171014001,5.846153846
10/14/2017 1:00,1,20171014011,6.4
10/14/2017 2:00,1,20171014021,6.4
10/14/2017 3:00,1,20171014031,6.4
10/14/2017 4:00,1,20171014041,3.6
10/14/2017 5:00,1,20171014051,3.6
10/14/2017 6:00,1,20171014061,3.6
10/14/2017 7:00,1,20171014071,3.6
10/14/2017 8:00,1,20171014081,3.6
10/14/2017 9:00,1,20171014091,6.4
10/14/2017 10:00,1,20171014101,6.4
10/14/2017 11:00,1,20171014111,6.4
10/14/2017 12:00,1,20171014121,9.956521739
10/14/2017 13:00,1,20171014131,9.956521739
10/14/2017 14:00,1,20171014141,9.956521739
10/14/2017 15:00,1,20171014151,9.956521739
10/14/2017 16:00,1,20171014161,9.956521739
10/14/2017 17:00,1,20171014171,9.956521739
10/14/2017 18:00,1,20171014181,9.956521739
10/14/2017 19:00,1,20171014191,9.956521739
10/14/2017 20:00,1,20171014201,9.956521739
10/14/2017 21:00,1,20171014211,9.956521739
10/14/2017 22:00,1,20171014221,9.956521739
10/14/2017 23:00,1,20171014231,9.956521739
10/15/2017 0:00,1,20171015001,6.4
10/15/2017 1:00,1,20171015011,7.125
10/15/2017 2:00,1,20171015021,7.125
10/15/2017 3:00,1,20171015031,7.125
10/15/2017 4:00,1,20171015041,4.285714286
10/15/2017 5:00,1,20171015051,4.285714286
10/15/2017 6:00,1,20171015061,4.285714286
10/15/2017 7:00,1,20171015071,4.285714286
10/15/2017 8:00,1,20171015081,4.285714286
10/15/2017 9:00,1,20171015091,7.125
10/15/2017 10:00,1,20171015101,7.125
10/15/2017 11:00,1,20171015111,7.125
10/15/2017 12:00,1,20171015121,8.315789474
10/15/2017 13:00,1,20171015131,8.315789474
10/15/2017 14:00,1,20171015141,8.315789474
10/15/2017 15:00,1,20171015151,8.315789474
10/15/2017 16:00,1,20171015161,8.315789474
10/15/2017 17:00,1,20171015171,8.315789474
10/15/2017 18:00,1,20171015181,8.315789474
10/15/2017 19:00,1,20171015191,8.315789474
10/15/2017 20:00,1,20171015201,8.315789474
10/15/2017 21:00,1,20171015211,8.315789474
10/15/2017 22:00,1,20171015221,8.315789474
10/15/2017 23:00,1,20171015231,8.315789474
10/16/2017 0:00,1,20171016001,7.125
10/16/2017 1:00,1,20171016011,5.5
10/16/2017 2:00,1,20171016021,5.5
10/16/2017 3:00,1,20171016031,5.5
10/16/2017 4:00,1,20171016041,4.428571429
10/16/2017 5:00,1,20171016051,4.428571429
10/16/2017 6:00,1,20171016061,4.428571429
10/16/2017 7:00,1,20171016071,4.428571429
10/16/2017 8:00,1,20171016081,4.428571429
10/16/2017 9:00,1,20171016091,5.5
10/16/2017 10:00,1,20171016101,5.5
10/16/2017 11:00,1,20171016111,5.5
10/16/2017 12:00,1,20171016121,11.8
10/16/2017 13:00,1,20171016131,11.8
10/16/2017 14:00,1,20171016141,11.8
10/16/2017 15:00,1,20171016151,11.8
10/16/2017 16:00,1,20171016161,11.8
10/16/2017 17:00,1,20171016171,11.8
10/16/2017 18:00,1,20171016181,11.8
10/16/2017 19:00,1,20171016191,11.8
10/16/2017 20:00,1,20171016201,11.8
10/16/2017 21:00,1,20171016211,11.8
10/16/2017 22:00,1,20171016221,11.8
10/16/2017 23:00,1,20171016231,11.8
10/17/2017 0:00,1,20171017001,5.5
10/17/2017 1:00,1,20171017011,6.538461538
10/17/2017 2:00,1,20171017021,6.538461538
10/17/2017 3:00,1,20171017031,6.538461538
10/17/2017 4:00,1,20171017041,3.5
10/17/2017 5:00,1,20171017051,3.5
10/17/2017 6:00,1,20171017061,3.5
10/17/2017 7:00,1,20171017071,3.5
10/17/2017 8:00,1,20171017081,3.5
10/17/2017 9:00,1,20171017091,6.538461538
10/17/2017 10:00,1,20171017101,6.538461538
10/17/2017 11:00,1,20171017111,6.538461538
10/17/2017 12:00,1,20171017121,7.166666667
10/17/2017 13:00,1,20171017131,7.166666667
10/17/2017 14:00,1,20171017141,7.166666667
10/17/2017 15:00,1,20171017151,7.166666667
10/17/2017 16:00,1,20171017161,7.166666667
10/17/2017 17:00,1,20171017171,7.166666667
10/17/2017 18:00,1,20171017181,7.166666667
10/17/2017 19:00,1,20171017191,7.166666667
10/17/2017 20:00,1,20171017201,7.166666667
10/17/2017 21:00,1,20171017211,7.166666667
10/17/2017 22:00,1,20171017221,7.166666667
10/17/2017 23:00,1,20171017231,7.166666667
10/18/2017 0:00,1,20171018001,6.538461538
10/18/2017 1:00,1,20171018011,5.461538462
10/18/2017 2:00,1,20171018021,5.461538462
10/18/2017 3:00,1,20171018031,5.461538462
10/18/2017 4:00,1,20171018041,3
10/18/2017 5:00,1,20171018051,3
10/18/2017 6:00,1,20171018061,3
10/18/2017 7:00,1,20171018071,3
10/18/2017 8:00,1,20171018081,3
10/18/2017 9:00,1,20171018091,5.461538462
10/18/2017 10:00,1,20171018101,5.461538462
10/18/2017 11:00,1,20171018111,5.461538462
10/18/2017 12:00,1,20171018121,7.6875
10/18/2017 13:00,1,20171018131,7.6875
10/18/2017 14:00,1,20171018141,7.6875
10/18/2017 15:00,1,20171018151,7.6875
10/18/2017 16:00,1,20171018161,7.6875
10/18/2017 17:00,1,20171018171,7.6875
10/18/2017 18:00,1,20171018181,7.6875
10/18/2017 19:00,1,20171018191,7.6875
10/18/2017 20:00,1,20171018201,7.6875
10/18/2017 21:00,1,20171018211,7.6875
10/18/2017 22:00,1,20171018221,7.6875
10/18/2017 23:00,1,20171018231,7.6875
10/19/2017 0:00,1,20171019001,5.461538462
10/19/2017 1:00,1,20171019011,5.4375
10/19/2017 2:00,1,20171019021,5.4375
10/19/2017 3:00,1,20171019031,5.4375
10/19/2017 4:00,1,20171019041,3.7
10/19/2017 5:00,1,20171019051,3.7
10/19/2017 6:00,1,20171019061,3.7
10/19/2017 7:00,1,20171019071,3.7
10/19/2017 8:00,1,20171019081,3.7
10/19/2017 9:00,1,20171019091,5.4375
10/19/2017 10:00,1,20171019101,5.4375
10/19/2017 11:00,1,20171019111,5.4375
10/19/2017 12:00,1,20171019121,11.46428571
10/19/2017 13:00,1,20171019131,11.46428571
10/19/2017 14:00,1,20171019141,11.46428571
10/19/2017 15:00,1,20171019151,11.46428571
10/19/2017 16:00,1,20171019161,11.46428571
10/19/2017 17:00,1,20171019171,11.46428571
10/19/2017 18:00,1,20171019181,11.46428571
10/19/2017 19:00,1,20171019191,11.46428571
10/19/2017 20:00,1,20171019201,11.46428571
10/19/2017 21:00,1,20171019211,11.46428571
10/19/2017 22:00,1,20171019221,11.46428571
10/19/2017 23:00,1,20171019231,11.46428571
10/20/2017 0:00,1,20171020001,5.4375
10/20/2017 1:00,1,20171020011,7.636363636
10/20/2017 2:00,1,20171020021,7.636363636
10/20/2017 3:00,1,20171020031,7.636363636
10/20/2017 4:00,1,20171020041,3.714285714
10/20/2017 5:00,1,20171020051,3.714285714
10/20/2017 6:00,1,20171020061,3.714285714
10/20/2017 7:00,1,20171020071,3.714285714
10/20/2017 8:00,1,20171020081,3.714285714
10/20/2017 9:00,1,20171020091,7.636363636
10/20/2017 10:00,1,20171020101,7.636363636
10/20/2017 11:00,1,20171020111,7.636363636
10/20/2017 12:00,1,20171020121,9.052631579
10/20/2017 13:00,1,20171020131,9.052631579
10/20/2017 14:00,1,20171020141,9.052631579
10/20/2017 15:00,1,20171020151,9.052631579
10/20/2017 16:00,1,20171020161,9.052631579
10/20/2017 17:00,1,20171020171,9.052631579
10/20/2017 18:00,1,20171020181,9.052631579
10/20/2017 19:00,1,20171020191,9.052631579
10/20/2017 20:00,1,20171020201,9.052631579
10/20/2017 21:00,1,20171020211,9.052631579
10/20/2017 22:00,1,20171020221,9.052631579
10/20/2017 23:00,1,20171020231,9.052631579
10/21/2017 0:00,1,20171021001,7.636363636
10/21/2017 1:00,1,20171021011,6.363636364
10/21/2017 2:00,1,20171021021,6.363636364
10/21/2017 3:00,1,20171021031,6.363636364
10/21/2017 4:00,1,20171021041,3
10/21/2017 5:00,1,20171021051,3
10/21/2017 6:00,1,20171021061,3
10/21/2017 7:00,1,20171021071,3
10/21/2017 8:00,1,20171021081,3
10/21/2017 9:00,1,20171021091,6.363636364
10/21/2017 10:00,1,20171021101,6.363636364
10/21/2017 11:00,1,20171021111,6.363636364
10/21/2017 12:00,1,20171021121,8.933333333
10/21/2017 13:00,1,20171021131,8.933333333
10/21/2017 14:00,1,20171021141,8.933333333
10/21/2017 15:00,1,20171021151,8.933333333
10/21/2017 16:00,1,20171021161,8.933333333
10/21/2017 17:00,1,20171021171,8.933333333
10/21/2017 18:00,1,20171021181,8.933333333
10/21/2017 19:00,1,20171021191,8.933333333
10/21/2017 20:00,1,20171021201,8.933333333
10/21/2017 21:00,1,20171021211,8.933333333
10/21/2017 22:00,1,20171021221,8.933333333
10/21/2017 23:00,1,20171021231,8.933333333
10/22/2017 0:00,1,20171022001,6.363636364
10/22/2017 1:00,1,20171022011,7
10/22/2017 2:00,1,20171022021,7
10/22/2017 3:00,1,20171022031,7
10/22/2017 4:00,1,20171022041,3.888888889
10/22/2017 5:00,1,20171022051,3.888888889
10/22/2017 6:00,1,20171022061,3.888888889
10/22/2017 7:00,1,20171022071,3.888888889
10/22/2017 8:00,1,20171022081,3.888888889
10/22/2017 9:00,1,20171022091,7
10/22/2017 10:00,1,20171022101,7
10/22/2017 11:00,1,20171022111,7
10/22/2017 12:00,1,20171022121,14.5625
10/22/2017 13:00,1,20171022131,14.5625
10/22/2017 14:00,1,20171022141,14.5625
10/22/2017 15:00,1,20171022151,14.5625
10/22/2017 16:00,1,20171022161,14.5625
10/22/2017 17:00,1,20171022171,14.5625
10/22/2017 18:00,1,20171022181,14.5625
10/22/2017 19:00,1,20171022191,14.5625
10/22/2017 20:00,1,20171022201,14.5625
10/22/2017 21:00,1,20171022211,14.5625
10/22/2017 22:00,1,20171022221,14.5625
10/22/2017 23:00,1,20171022231,14.5625
10/23/2017 0:00,1,20171023001,7
10/23/2017 1:00,1,20171023011,7
10/23/2017 2:00,1,20171023021,7
10/23/2017 3:00,1,20171023031,7
10/23/2017 4:00,1,20171023041,5.666666667
10/23/2017 5:00,1,20171023051,5.666666667
10/23/2017 6:00,1,20171023061,5.666666667
10/23/2017 7:00,1,20171023071,5.666666667
10/23/2017 8:00,1,20171023081,5.666666667
10/23/2017 9:00,1,20171023091,7
10/23/2017 10:00,1,20171023101,7
10/23/2017 11:00,1,20171023111,7
10/23/2017 12:00,1,20171023121,9.6875
10/23/2017 13:00,1,20171023131,9.6875
10/23/2017 14:00,1,20171023141,9.6875
